0.00	0.06	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.01	ALASKA	
0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ALBATROSSES	
0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	ALBERICH	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ALBERTI	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	ALBUERA	
0.01	0.00	0.01	0.00	0.01	0.02	0.54	0.01	0.00	0.00	ALBUM	
0.01	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	ALBUMS	
0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	ALCIBIADES	
0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.08	0.00	0.00	ALEXANDRA	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	ALGIRDAS	
0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ALLEGHENY	
0.01	0.01	0.01	0.02	0.00	0.01	0.00	0.06	0.00	0.27	ALLIED	
0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	ALLMUSIC	
0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ALLOSAURUS	
0.04	0.00	0.01	0.00	0.00	0.00	0.00	0.03	0.00	0.00	ALTAR	
0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	ALTEKAR	
0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ALTRINCHAM	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	AMANITA	
0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	AMG	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	AMMUNITION	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	AMPHIBIOUS	
0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	AMUNDSEN	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	AMX	
0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	ANARKY	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ANDRADE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	ANDRONIKOS	
0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	ANGELOU	
0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ANGKOR	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	ANJOU	
0.03	0.00	0.02	0.01	0.03	0.03	0.01	0.15	0.00	0.01	ANNE	
0.00	0.05	0.01	0.09	0.00	0.00	0.00	0.00	0.00	0.00	ANTARCTIC	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ANTBIRDS	
0.00	0.03	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	ANTS	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ANTWREN	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	ANZAC	
0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	AONB	
0.01	0.04	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	AQUATIC	
0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ARCHAEA	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ARCHAEOPTERYX	
0.01	0.00	0.00	0.02	0.00	0.00	0.02	0.07	0.00	0.00	ARCHBISHOP	
0.10	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	ARCHITECTS	
0.18	0.00	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.00	ARCHITECTURAL	
0.25	0.00	0.04	0.02	0.00	0.01	0.01	0.02	0.00	0.00	ARCHITECTURE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	ARDF	
0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.04	0.00	0.00	ARGYLL	
0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	ARIA	
0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	ARIAS	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	ARMAMENT	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	ARMATUS	
0.01	0.00	0.00	0.04	0.00	0.00	0.00	0.05	0.00	0.09	ARMIES	
0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.07	ARMOR	
0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.10	ARMORED	
0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.06	ARMOUR	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	ARMOURED	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.01	ARSENAL	
0.01	0.00	0.00	0.02	0.00	0.00	0.00	0.01	0.00	0.22	ARTILLERY	
0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.04	0.00	0.00	ASCENDED	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	ASEN	
0.00	0.00	0.00	0.00	0.04	0.01	0.00	0.03	0.01	0.00	ASHLEY	
0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	ASHTON	
0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	ASPASIA	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	ASSISTS	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	ATANGANA	
0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	ATHENIAN	
0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	ATHENIANS	
0.00	0.00	0.00	0.04	0.00	0.00	0.01	0.01	0.01	0.00	ATHENS	
0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.03	0.00	ATHLETES	
0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	ATKINS	
0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	AUDIOSLAVE	
0.00	0.00	0.00	0.00	0.00	0.04	0.01	0.00	0.00	0.00	AUDITION	
0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.10	0.00	0.01	AUGUSTUS	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	AUREA	
0.01	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	AURORA	
0.00	0.00	0.00	0.02	0.00	0.00	0.01	0.00	0.00	0.00	AUSCHWITZ	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	AUSF	
0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	AUSIELLO	
0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.02	AUSTEN	
0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.02	AUSTRIANS	
0.01	0.00	0.02	0.00	0.01	0.01	0.00	0.00	0.00	0.00	AUTHORSHIP	
0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	AVIAN	
0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	AVN	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	AXON	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	AYLESFORD	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	AZAMAT	
0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	AZERRAD	
0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	BACH	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BACON	
0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BACTERIA	
0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BACTERIAL	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	BAGRAMYAN	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BAKSHI	
0.01	0.04	0.02	0.01	0.00	0.00	0.01	0.00	0.00	0.00	BALD	
0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BALEEN	
0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	BALFOUR	
0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	BALZAC	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BANA	
0.01	0.00	0.01	0.01	0.00	0.00	0.16	0.00	0.00	0.01	BANDS	
0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BANFF	
0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	BANGALORE	
0.00	0.00	0.02	0.00	0.00	0.01	0.00	0.00	0.02	0.00	BANGLADESH	
0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BANKSIA	
0.00	0.00	0.00	0.01	0.02	0.01	0.00	0.00	0.00	0.00	BANNON	
0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	BARBAULD	
0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	BARCZEWSKI	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BARILKO	
0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.03	0.05	0.01	BARNES	
0.01	0.00	0.00	0.00	0.02	0.01	0.01	0.00	0.00	0.00	BARNEY	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BARNUM	
0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BARONET	
0.07	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BAROQUE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	BARROLL	
0.00	0.00	0.00	0.00	0.00	0.03	0.01	0.00	0.00	0.00	BART	
0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	BARTERED	
0.00	0.00	0.01	0.00	0.00	0.02	0.00	0.00	0.01	0.00	BARTON	
0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	BAS	
0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BASAL	
0.00	0.00	0.02	0.00	0.00	0.03	0.01	0.00	0.12	0.01	BASEBALL	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	BASEMAN	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	BASILISCUS	
0.01	0.02	0.07	0.01	0.00	0.00	0.00	0.00	0.00	0.00	BASIN	
0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.04	0.00	BASKETBALL	
0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	BASSIST	
0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.12	0.00	BAT	
0.00	0.00	0.04	0.01	0.00	0.01	0.00	0.00	0.00	0.01	BATH	
0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	BATMAN	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	BATSMAN	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	BATSMEN	
0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.16	BATTALION	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	BATTALIONS	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	BATTED	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	BATTENBERG	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	BATTING	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	BATTISCOMBE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	BATTLECRUISERS	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	BATTLESHIP	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.12	BATTLESHIPS	
0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BDBB	
0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BEAGLE	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BEAGLES	
0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BEAK	
0.00	0.00	0.00	0.00	0.00	0.01	0.05	0.00	0.00	0.00	BEATLES	
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BEATO	
0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.03	0.00	0.00	BEATRICE	
0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BEDROOMS	
0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	BEEBO	
0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	BEETHOVEN	
0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	BEHN	
0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BELTON	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BENCHLEY	
0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	BENDER	
0.00	0.00	0.02	0.00	0.00	0.02	0.00	0.00	0.00	0.00	BENGALI	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	BEORNWULF	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BEOWULF	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	BERESFORD	
0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BERING	
0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	BERLIOZ	
0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BERNHARD	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	BETI	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BEZHIN	
0.00	0.00	0.00	0.00	0.00	0.02	0.17	0.00	0.00	0.00	BILLBOARD	
0.00	0.00	0.00	0.01	0.04	0.00	0.00	0.00	0.00	0.00	BIOGRAPHIES	
0.01	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BIOLOGY	
0.01	0.17	0.04	0.00	0.01	0.01	0.01	0.00	0.01	0.00	BIRD	
0.02	0.31	0.07	0.01	0.00	0.00	0.01	0.00	0.00	0.00	BIRDS	
0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	BIRDSONG	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	BIRKENMEIER	
0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.03	0.00	0.00	BISHOPRIC	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	BISMARCK	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	BK	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.01	BLENHEIM	
0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	BLUEGRASS	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BLYTH	
0.00	0.02	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BOBCAT	
0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BOG	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BOHEMOND	
0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	BOL	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	BOLINGBROKE	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.07	BOMBARDMENT	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	BOMBERS	
0.01	0.11	0.01	0.02	0.00	0.00	0.00	0.01	0.00	0.00	BONES	
0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	BONNET	
0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	BONO	
0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BONY	
0.00	0.00	0.00	0.02	0.00	0.01	0.01	0.00	0.00	0.00	BOONE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BOONESBOROUGH	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BORAT	
0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	BORCHGREVINK	
0.00	0.00	0.05	0.01	0.00	0.00	0.01	0.01	0.00	0.00	BOROUGH	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	BOSTOCK	
0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	BOSWELL	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	BOTTOMLEY	
0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	BOULEZ	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	BOURDON	
0.00	0.00	0.00	0.01	0.00	0.00	0.02	0.00	0.00	0.01	BOWIE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	BOWLED	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	BOWLER	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	BOWLERS	
0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.11	0.00	BOWLING	
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BOYDELL	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	BRABHAM	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.02	0.00	BRADFORD	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	BRADMAN	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BRADSTREET	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BRAINIAC	
0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	BRAITHWAITE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	BRANT	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BREASTED	
0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BRED	
0.00	0.10	0.02	0.00	0.00	0.02	0.00	0.00	0.00	0.01	BREED	
0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BREEDERS	
0.01	0.22	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BREEDING	
0.00	0.06	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BREEDS	
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BRETTINGHAM	
0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	BREWER	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	BREYER	
0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.11	BRIGADE	
0.00	0.00	0.01	0.00	0.02	0.07	0.00	0.00	0.02	0.00	BROADCASTING	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BRODEUR	
0.01	0.00	0.03	0.03	0.00	0.02	0.00	0.00	0.00	0.00	BROOK	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.01	BROOKE	
0.00	0.00	0.00	0.00	0.00	0.05	0.03	0.00	0.00	0.00	BROS	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BROWNII	
0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	BRYCE	
0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	BT	
0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.01	BUCKINGHAM	
0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	BUCKLEY	
0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	BUDDYTV	
0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.01	BULGARIA	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	BUMBLEBEE	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BUON	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BURGOYNE	
0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	BURROW	
0.00	0.00	0.05	0.00	0.00	0.01	0.00	0.00	0.00	0.01	BUS	
0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	BUTTERCUP	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	BUTTERFIELD	
0.05	0.00	0.00	0.03	0.00	0.00	0.00	0.06	0.00	0.02	BYZANTINE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	CAEN	
0.01	0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.01	0.00	CAGE	
0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	CAGED	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	CAH	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	CALDER	
0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.05	0.01	CALGARY	
0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.05	CALIBER	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	CALVERT	
0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	CALYPSO	
0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	CAMBRIDGESHIRE	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	CANADIENS	
0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	CANDIDE	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	CANNIBAL	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	CANS	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	CANUCKS	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	CANYONERO	
0.03	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	CAPITOL	
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	CAPLOW	
0.00	0.07	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	CAPTIVITY	
0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	CARBONIFEROUS	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	CARDINALS	
0.01	0.00	0.00	0.00	0.00	0.01	0.03	0.00	0.00	0.00	CAREY	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	CARNIV	
0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	CAROLEAN	
0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.09	CARRIER	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	CARRIERS	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	CARROW	
0.00	0.00	0.00	0.00	0.02	0.00	0.02	0.00	0.00	0.00	CARTE	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	CARTIER	
0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	CARTWRIGHT	
